timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-27 15:00:00,3359.00000000,3360.33000000,3307.83000000,3326.32000000,34314.67560000,2024-12-27 15:59:59.999,114140364.89984900,276766,15279.79170000,50831490.87740600,0
2024-12-27 16:00:00,3326.32000000,3337.60000000,3309.68000000,3316.60000000,15641.60950000,2024-12-27 16:59:59.999,51971370.93087300,183923,8124.09430000,26996450.30913800,0
2024-12-27 17:00:00,3316.60000000,3352.94000000,3306.60000000,3351.05000000,17955.78830000,2024-12-27 17:59:59.999,59751844.70007400,184872,10155.10480000,33799892.99726100,0
2024-12-27 18:00:00,3350.43000000,3366.62000000,3342.20000000,3361.99000000,9750.19190000,2024-12-27 18:59:59.999,32728749.72354500,105121,5009.11640000,16815952.80969300,0
2024-12-27 19:00:00,3361.99000000,3362.93000000,3343.30000000,3355.00000000,8234.53210000,2024-12-27 19:59:59.999,27626378.97568800,98801,4666.01700000,15654511.40854200,0
2024-12-27 20:00:00,3354.99000000,3355.54000000,3335.00000000,3339.84000000,7984.33800000,2024-12-27 20:59:59.999,26697297.98885300,91623,3911.18320000,13076823.88316000,0
2024-12-27 21:00:00,3339.84000000,3344.86000000,3317.60000000,3319.17000000,8402.25880000,2024-12-27 21:59:59.999,27984348.77021200,85882,3907.03200000,13015595.30066000,0
2024-12-27 22:00:00,3319.17000000,3334.93000000,3310.00000000,3320.84000000,7492.49270000,2024-12-27 22:59:59.999,24903524.51223300,68216,3589.95600000,11930328.44765700,0
2024-12-27 23:00:00,3320.85000000,3337.84000000,3315.67000000,3333.51000000,8622.48500000,2024-12-27 23:59:59.999,28682504.57975200,90090,4795.54740000,15955662.47253800,0
2024-12-28 00:00:00,3333.51000000,3347.80000000,3332.20000000,3344.03000000,6916.07560000,2024-12-28 00:59:59.999,23096826.05404500,80884,4202.19190000,14032375.68178500,0
2024-12-28 01:00:00,3344.03000000,3347.00000000,3322.23000000,3334.01000000,7691.36600000,2024-12-28 01:59:59.999,25638590.76157400,69329,3148.27960000,10496202.99856100,0
2024-12-28 02:00:00,3334.01000000,3343.45000000,3327.34000000,3327.35000000,5794.77540000,2024-12-28 02:59:59.999,19342162.78212600,53054,2907.03390000,9705948.72263100,0
2024-12-28 03:00:00,3327.34000000,3353.09000000,3326.92000000,3345.51000000,5836.53580000,2024-12-28 03:59:59.999,19509074.82625900,55175,3908.99620000,13068104.99700900,0
2024-12-28 04:00:00,3345.51000000,3348.30000000,3339.81000000,3344.47000000,2709.55390000,2024-12-28 04:59:59.999,9061098.37973200,32963,1288.45380000,4309040.88356000,0
2024-12-28 05:00:00,3344.47000000,3361.14000000,3344.47000000,3348.02000000,7054.50370000,2024-12-28 05:59:59.999,23645617.12434500,48869,4202.34260000,14086286.05486100,0
